pair_id,src_id,dst_id,comm_type,src_type,dst_type,distance_m,rel_speed_mps,src_alt_m,dst_alt_m,link_source,link_type,rf_snr_db,vlc_snr_db,blockage_prob,los_blocked,los_coeff,density,doppler_hz,intent,delay_budget_ms_obs,log_ber_budget_obs,tput_budget_mbps_obs,queue,capacity_mbps,ber,outage_prob,latency_ms,label,scenario,qmax
P000003b,V5,V1,V2V,vehicle,vehicle,23.68051732,19.434381183333333,0.0,0.0,tihan_field_measurement,RF,27.512176287212952,-999.0,0.0,0,0.0,51.513372732242686,382.2094966055555,Safety,9.566544773483837,-5.97683636819135,1.051735362990175,8,8.219999999999999,1.2331279990306365e-300,0.00487216782466271,1.8320636815473264,1,Medium,40
P000003b,V5,V1,V2V,vehicle,vehicle,23.68051732,19.434381183333333,0.0,0.0,tihan_field_measurement,VLC,-999.0,37.588597497377364,0.07391019309639468,0,1.4463674553350966e-07,30.123385044832368,382.2094966055555,Safety,9.409609800080563,-5.97447154657873,0.9752281579626741,7,24.97382631255305,0.0,0.0,0.5884947387652337,1,Medium,40
P000004a,V1,V6,V2V,vehicle,vehicle,206.54934415217937,18.42634393887746,0.0,0.0,model_augmented_short_range,RF,8.699523612339858,-999.0,0.0,0,0.0,54.939728232578545,362.38476413125665,Emergency,19.449718335298193,-5.009787673197662,1.028034401369612,4,8.219999999999999,1.0845361637002384e-05,0.3103533995732425,1.6182767256046595,0,Medium,40
P000004a,V1,V6,V2V,vehicle,vehicle,206.54934415217937,18.42634393887746,0.0,0.0,model_augmented_short_range,VLC,-999.0,-0.03670788859292193,0.48815638658370564,0,1.9011368148944632e-09,59.732877619675584,362.38476413125665,Emergency,20.598109511171245,-5.03368711152653,1.0492799004323792,7,1.9878316703332795,1.0,1.0,7.3008397798659015,0,Medium,40
P000004b,V6,V1,V2V,vehicle,vehicle,206.54934415217937,18.42634393887746,0.0,0.0,model_augmented_short_range,RF,8.699523612339858,-999.0,0.0,0,0.0,46.38256149434901,362.38476413125665,Emergency,18.74008151472996,-4.992684417850617,0.9911110551293164,24,8.219999999999999,1.0845361637002384e-05,0.3103533995732425,3.5802091860586103,0,Medium,40
P000004b,V6,V1,V2V,vehicle,vehicle,206.54934415217937,18.42634393887746,0.0,0.0,model_augmented_short_range,VLC,-999.0,-0.03670788859292193,0.48815638658370564,1,1.9011368148944632e-09,23.96792124404255,362.38476413125665,Emergency,20.235982317357447,-5.0049448817362645,0.9826037981028695,28,1.9878316703332795,1.0,1.0,20.1313120633269,0,Medium,40
P000005a,V1,V7,V2V,vehicle,vehicle,181.47846248372363,16.312828766366838,0.0,0.0,model_augmented_short_range,RF,9.823498200170201,-999.0,0.0,0,0.0,49.78050417358095,320.81896573854783,Infotainment,183.57742627361117,-2.9934059772023933,5.280585038420796,24,8.219999999999999,6.710562347251933e-07,0.24937336855411618,3.659180788234277,1,Medium,40
P000005a,V1,V7,V2V,vehicle,vehicle,181.47846248372363,16.312828766366838,0.0,0.0,model_augmented_short_range,VLC,-999.0,2.211241276361353,0.44480941185040646,0,2.4626961426470904e-09,55.681645601276706,320.81896573854783,Infotainment,198.34757167189034,-2.9842704758298146,5.074709512900021,31,2.8270670123719803,1.0,1.0,18.265362276516143,0,Medium,40
P000005b,V7,V1,V2V,vehicle,vehicle,181.47846248372363,16.312828766366838,0.0,0.0,model_augmented_short_range,RF,9.823498200170201,-999.0,0.0,0,0.0,25.76475224117992,320.81896573854783,Emergency,22.415844711411687,-4.9205669573478605,1.103976423042875,30,8.219999999999999,6.710562347251933e-07,0.24937336855411618,5.791217253569093,1,Medium,40
P000005b,V7,V1,V2V,vehicle,vehicle,181.47846248372363,16.312828766366838,0.0,0.0,model_augmented_short_range,VLC,-999.0,2.211241276361353,0.44480941185040646,0,2.4626961426470904e-09,16.763405128664825,320.81896573854783,Emergency,19.873374621427576,-4.998358095645271,0.9925407353071378,3,2.8270670123719803,1.0,1.0,4.56142175235915,0,Medium,40
P000006a,V1,V8,V2V,vehicle,vehicle,107.02827294200293,18.38630493375487,0.0,0.0,model_augmented_short_range,RF,14.410029676018016,-999.0,0.0,0,0.0,12.572773285882834,361.5973303638458,Telemetry,100.50818134970798,-3.9811955014976195,0.9820968942037445,3,8.219999999999999,1.2467665266065633e-16,0.09495383419187808,1.5588259475339923,1,Medium,40
P000006a,V1,V8,V2V,vehicle,vehicle,107.02827294200293,18.38630493375487,0.0,0.0,model_augmented_short_range,VLC,-999.0,11.38430422387344,0.2932223217564286,1,7.080500821687407e-09,30.27077989584223,361.5973303638458,Telemetry,102.81696051749346,-3.910554672296552,0.9487351253969486,27,7.766077157026529,1.0,1.0,4.596702693655555,0,Medium,40
P000006b,V8,V1,V2V,vehicle,vehicle,107.02827294200293,18.38630493375487,0.0,0.0,model_augmented_short_range,RF,14.410029676018016,-999.0,0.0,0,0.0,22.47427322019353,361.5973303638458,Infotainment,189.39257470714682,-3.062990097536083,4.724232617356391,30,8.219999999999999,1.2467665266065633e-16,0.09495383419187808,5.9871799066983,1,Medium,40
P000006b,V8,V1,V2V,vehicle,vehicle,107.02827294200293,18.38630493375487,0.0,0.0,model_augmented_short_range,VLC,-999.0,11.38430422387344,0.2932223217564286,0,7.080500821687407e-09,40.69491376128782,361.5973303638458,Infotainment,229.4095998688908,-3.034927907846223,5.193868694693644,24,7.766077157026529,0.0001041858465935271,0.0,3.7580944646255574,1,Medium,40
P000007a,V1,V9,V2V,vehicle,vehicle,54.994722233222056,17.670266622952596,0.0,0.0,model_augmented_short_range,RF,20.193579708647828,-999.0,0.0,0,0.0,31.056718502161694,347.5152435847344,Safety,9.660800348985637,-5.962238940251661,1.0096459905242623,27,8.219999999999999,1.4266750708252627e-57,0.025997679237248716,4.550125393187569,1,Medium,40
P000007a,V1,V9,V2V,vehicle,vehicle,54.994722233222056,17.670266622952596,0.0,0.0,model_augmented_short_range,VLC,-999.0,22.951404409750133,0.16332565544978517,0,2.6817543071602215e-08,53.440233486376464,347.5152435847344,Safety,9.258833640870947,-6.001768461357002,1.0230589913586294,31,15.263170020720546,4.0429441225801527e-45,0.0,3.54247456696121,1,Medium,40
P000007b,V9,V1,V2V,vehicle,vehicle,54.994722233222056,17.670266622952596,0.0,0.0,model_augmented_short_range,RF,20.193579708647828,-999.0,0.0,0,0.0,27.843764975680994,347.5152435847344,Telemetry,91.08481911922175,-4.098668235222327,1.1153351849091877,6,8.219999999999999,1.4266750708252627e-57,0.025997679237248716,1.7372867149941373,1,Medium,40
P000007b,V9,V1,V2V,vehicle,vehicle,54.994722233222056,17.670266622952596,0.0,0.0,model_augmented_short_range,VLC,-999.0,22.951404409750133,0.16332565544978517,0,2.6817543071602215e-08,22.178473630938623,347.5152435847344,Telemetry,105.57412871278615,-4.106615924420137,1.1236560195362273,8,15.263170020720546,4.0429441225801527e-45,0.0,0.9907505257462735,1,Medium,40
P000008a,V1,V10,V2V,vehicle,vehicle,79.92822772,19.204941074999997,0.0,0.0,tihan_field_measurement,RF,16.945996334199513,-999.0,0.0,0,0.0,33.10841095319013,377.69717447499994,Safety,9.753194570842641,-6.076439718873113,0.9307864719247245,5,8.219999999999999,2.538413457277506e-28,0.05412201385464055,1.671934305514688,1,Medium,40
P000008a,V1,V10,V2V,vehicle,vehicle,79.92822772,19.204941074999997,0.0,0.0,tihan_field_measurement,VLC,-999.0,16.45623759230957,0.22830604402971555,0,1.269581677071044e-08,39.53767211299337,377.69717447499994,Safety,9.5180240210616,-6.134296012632491,1.0583103933384144,4,10.997810794983272,1.4669546900617235e-11,0.0,1.216923963265115,1,Medium,40
P000008b,V10,V1,V2V,vehicle,vehicle,79.92822772,19.204941074999997,0.0,0.0,tihan_field_measurement,RF,16.945996334199513,-999.0,0.0,0,0.0,29.54328331975649,377.69717447499994,Safety,10.36564239546269,-6.006376537825071,1.0206785460307222,2,8.219999999999999,2.538413457277506e-28,0.05412201385464055,1.5396805321110214,1,Medium,40
P000008b,V10,V1,V2V,vehicle,vehicle,79.92822772,19.204941074999997,0.0,0.0,tihan_field_measurement,VLC,-999.0,16.45623759230957,0.22830604402971555,0,1.269581677071044e-08,10.580040510222766,377.69717447499994,Safety,9.092214740333194,-6.062927912441662,1.073027239322956,5,10.997810794983272,1.4669546900617235e-11,0.0,1.2634026876957225,1,Medium,40
P000009a,V1,V11,V2V,vehicle,vehicle,32.675630292958544,16.67012187851024,0.0,0.0,model_augmented_short_range,RF,24.715520518711653,-999.0,0.0,0,0.0,8.423739671235861,327.84573027736803,Telemetry,95.71817006501087,-3.9669990047167625,1.0366784367803112,29,8.219999999999999,4.890999773681006e-159,0.00925614621552584,5.097830658549059,1,Medium,40
P000009a,V1,V11,V2V,vehicle,vehicle,32.675630292958544,16.67012187851024,0.0,0.0,model_augmented_short_range,VLC,-999.0,31.995285979735954,0.10053102230281563,0,7.596491658938579e-08,55.36088948762039,327.84573027736803,Telemetry,101.88175124438006,-4.075106541732098,1.1386569414483534,9,21.259029839904116,0.0,0.0,0.7391481431398798,1,Medium,40
P000009b,V11,V1,V2V,vehicle,vehicle,32.675630292958544,16.67012187851024,0.0,0.0,model_augmented_short_range,RF,24.715520518711653,-999.0,0.0,0,0.0,23.709321067097104,327.84573027736803,Safety,10.223589025106893,-6.0343351931235665,0.9508912158237216,5,8.219999999999999,4.890999773681006e-159,0.00925614621552584,1.6518471089610993,1,Medium,40
P000009b,V11,V1,V2V,vehicle,vehicle,32.675630292958544,16.67012187851024,0.0,0.0,model_augmented_short_range,VLC,-999.0,31.995285979735954,0.10053102230281563,0,7.596491658938579e-08,24.998950572413996,327.84573027736803,Safety,9.343945334854238,-6.065230985070311,1.0882468088707915,30,21.259029839904116,0.0,0.0,2.1840979310898856,1,Medium,40
P000010a,V1,V12,V2V,vehicle,vehicle,25.528717942880718,16.945058074790218,0.0,0.0,model_augmented_short_range,RF,26.859419874135533,-999.0,0.0,0,0.0,54.20715740572706,333.25280880420763,Telemetry,98.01974231145294,-3.947742019295031,1.0263762271007237,6,8.219999999999999,5.0350395291362244e-259,0.0056601250148029525,1.7004027641957076,1,Medium,40
P000010a,V1,V12,V2V,vehicle,vehicle,25.528717942880718,16.945058074790218,0.0,0.0,model_augmented_short_range,VLC,-999.0,36.28308472410395,0.0794434580331419,0,1.244523215859765e-07,35.934228396902924,333.25280880420763,Telemetry,99.24392950625602,-3.918101192026269,1.017386060990993,24,24.106638664047665,0.0,0.0,1.2731197992262628,1,Medium,40
P000010b,V12,V1,V2V,vehicle,vehicle,25.528717942880718,16.945058074790218,0.0,0.0,model_augmented_short_range,RF,26.859419874135533,-999.0,0.0,0,0.0,44.1386154052346,333.25280880420763,Infotainment,198.7179510883507,-2.9742484807259424,5.176951319656192,29,8.219999999999999,5.0350395291362244e-259,0.0056601250148029525,5.295274298789208,1,Medium,40
P000010b,V12,V1,V2V,vehicle,vehicle,25.528717942880718,16.945058074790218,0.0,0.0,model_augmented_short_range,VLC,-999.0,36.28308472410395,0.0794434580331419,0,1.244523215859765e-07,33.50607200051007,333.25280880420763,Infotainment,216.27766830823853,-3.0501945138335937,4.988774867801571,29,24.106638664047665,0.0,0.0,1.872553250248027,1,Medium,40
P000011a,V1,V13,V2V,vehicle,vehicle,62.23348608,17.71635699722222,0.0,0.0,tihan_field_measurement,RF,19.11951741681352,-999.0,0.0,0,0.0,9.120940756557612,348.421687612037,Safety,9.108343928581814,-6.020126817169057,1.0066860732876866,3,8.219999999999999,2.0477443584829174e-45,0.03316988257035958,1.5890932104001172,1,Medium,40
P000011a,V1,V13,V2V,vehicle,vehicle,62.23348608,17.71635699722222,0.0,0.0,tihan_field_measurement,VLC,-999.0,20.80327975734029,0.1827351369635919,0,2.0941739558465087e-08,26.56256412357327,348.421687612037,Safety,10.117728901120772,-5.950459425258369,0.9778389600192972,22,13.845282299521301,2.695535061246572e-28,0.0,1.959135921560865,1,Medium,40
P000011b,V13,V1,V2V,vehicle,vehicle,62.23348608,17.71635699722222,0.0,0.0,tihan_field_measurement,RF,19.11951741681352,-999.0,0.0,0,0.0,46.97095201131843,348.421687612037,Infotainment,183.3313557114287,-3.091641179298951,4.817760593017216,22,8.219999999999999,2.0477443584829174e-45,0.03316988257035958,3.25782248969057,1,Medium,40
P000011b,V13,V1,V2V,vehicle,vehicle,62.23348608,17.71635699722222,0.0,0.0,tihan_field_measurement,VLC,-999.0,20.80327975734029,0.1827351369635919,0,2.0941739558465087e-08,27.712905791731657,348.421687612037,Infotainment,198.7456130598323,-2.9445820470131827,5.065471518120712,6,13.845282299521301,2.695535061246572e-28,0.0,1.011807737636147,1,Medium,40
P000012a,V1,V14,V2V,vehicle,vehicle,135.43711266445982,18.13971537938707,0.0,0.0,model_augmented_short_range,RF,12.365246282790972,-999.0,0.0,0,0.0,55.761577208041885,356.74773579461237,Telemetry,100.03614901708602,-4.0471063059518615,1.027076821993989,32,8.219999999999999,4.6932517199766e-11,0.147653967107091,7.156168168416807,1,Medium,40
P000012a,V1,V14,V2V,vehicle,vehicle,135.43711266445982,18.13971537938707,0.0,0.0,model_augmented_short_range,VLC,-999.0,7.294737458876217,0.3554189891131865,0,4.421662998075026e-09,6.511279467106437,356.74773579461237,Telemetry,92.48336270465727,-3.9766009130419175,0.9924661694754313,8,5.339783542914952,1.0,1.0,2.8076163121229487,0,Medium,40
P000012b,V14,V1,V2V,vehicle,vehicle,135.43711266445982,18.13971537938707,0.0,0.0,model_augmented_short_range,RF,12.365246282790972,-999.0,0.0,0,0.0,46.219838636713234,356.74773579461237,Safety,9.704943467860955,-6.001909268398672,1.013066433289315,9,8.219999999999999,4.6932517199766e-11,0.147653967107091,1.9128693465619897,1,Medium,40
P000012b,V14,V1,V2V,vehicle,vehicle,135.43711266445982,18.13971537938707,0.0,0.0,model_augmented_short_range,VLC,-999.0,7.294737458876217,0.3554189891131865,1,4.421662998075026e-09,29.49519627059685,356.74773579461237,Safety,10.640496293232165,-5.94714661861858,0.9922621057229586,4,5.339783542914952,1.0,1.0,2.5308704760415375,0,Medium,40
P000013a,V1,V15,V2V,vehicle,vehicle,84.55092516223863,18.40410103117225,0.0,0.0,model_augmented_short_range,RF,16.457632732010882,-999.0,0.0,0,0.0,18.86084457653954,361.94732027972094,Infotainment,206.74644150760702,-2.9965889360611095,4.940503133798341,3,8.219999999999999,1.6221316937561033e-25,0.060365170387444045,1.5610023471846337,1,Medium,40
P000013a,V1,V15,V2V,vehicle,vehicle,84.55092516223863,18.40410103117225,0.0,0.0,model_augmented_short_range,VLC,-999.0,15.479510362452018,0.23978677949038862,0,1.134551683177159e-08,32.34191309005438,361.94732027972094,Infotainment,186.0145377368153,-3.010685819227001,5.4450756490915335,9,10.364934536253763,1.4027968854484554e-09,0.0,1.4915290907470973,1,Medium,40
P000013b,V15,V1,V2V,vehicle,vehicle,84.55092516223863,18.40410103117225,0.0,0.0,model_augmented_short_range,RF,16.457632732010882,-999.0,0.0,0,0.0,12.864841796127411,361.94732027972094,Emergency,19.982786392911386,-4.984192905914229,0.9230609059104756,31,8.219999999999999,1.6221316937561033e-25,0.060365170387444045,6.576612035165167,1,Medium,40
P000013b,V15,V1,V2V,vehicle,vehicle,84.55092516223863,18.40410103117225,0.0,0.0,model_augmented_short_range,VLC,-999.0,15.479510362452018,0.23978677949038862,0,1.134551683177159e-08,45.029585399721185,361.94732027972094,Emergency,19.14577836900601,-5.069701743719892,0.913460299085889,31,10.364934536253763,1.4027968854484554e-09,0.0,5.033080332216208,1,Medium,40
P000014a,V1,V16,V2V,vehicle,vehicle,61.43158846,17.165941483333334,0.0,0.0,tihan_field_measurement,RF,19.232165096537692,-999.0,0.0,0,0.0,29.305555821257066,337.5968491722222,Telemetry,92.96238889275537,-4.020653696784296,0.9268221319089097,4,8.219999999999999,1.486388000792781e-46,0.03233446477205126,1.6014636022630149,1,Medium,40
P000014a,V1,V16,V2V,vehicle,vehicle,61.43158846,17.165941483333334,0.0,0.0,tihan_field_measurement,VLC,-999.0,21.028575116778413,0.18060735850975418,0,2.149203415949169e-08,20.49330109836444,337.5968491722222,Telemetry,98.5027337757389,-4.076712020363098,0.9024933831331513,3,13.993762687865054,1.0676738559692983e-29,0.0,0.9368169792727373,1,Medium,40
P000014b,V16,V1,V2V,vehicle,vehicle,61.43158846,17.165941483333334,0.0,0.0,tihan_field_measurement,RF,19.232165096537692,-999.0,0.0,0,0.0,47.08074363618415,337.5968491722222,Safety,9.826865961755605,-6.022551357240959,0.9690467726204162,24,8.219999999999999,1.486388000792781e-46,0.03233446477205126,3.5528747171772417,1,Medium,40
P000014b,V16,V1,V2V,vehicle,vehicle,61.43158846,17.165941483333334,0.0,0.0,tihan_field_measurement,VLC,-999.0,21.028575116778413,0.18060735850975418,0,2.149203415949169e-08,25.447725521208582,337.5968491722222,Safety,10.442057458199914,-6.036834968820881,1.005218354846788,7,13.993762687865054,1.0676738559692983e-29,0.0,1.0539923211788471,1,Medium,40
P000015a,V1,V17,V2V,vehicle,vehicle,107.06957518696177,18.825672687008534,0.0,0.0,model_augmented_short_range,RF,14.406678434543357,-999.0,0.0,0,0.0,34.73974687073226,370.23822951116784,Infotainment,190.52712268301653,-2.962924768719835,5.061079842040359,6,8.219999999999999,1.2799661233917848e-16,0.09502353535495534,1.727195814541493,1,Medium,40
P000015a,V1,V17,V2V,vehicle,vehicle,107.06957518696177,18.825672687008534,0.0,0.0,model_augmented_short_range,VLC,-999.0,11.377601741824183,0.2933169688580295,0,7.075039248235419e-09,13.21695981740631,370.23822951116784,Infotainment,187.55785112994258,-2.984042889484565,4.768844057023945,2,7.761926159314291,0.00010536897393781391,0.0,1.63416050604865,1,Medium,40
P000015b,V17,V1,V2V,vehicle,vehicle,107.06957518696177,18.825672687008534,0.0,0.0,model_augmented_short_range,RF,14.406678434543357,-999.0,0.0,0,0.0,31.820416600727526,370.23822951116784,Emergency,19.810255644957028,-4.98510318111239,0.9821580599519677,7,8.219999999999999,1.2799661233917848e-16,0.09502353535495534,1.7516728510597412,1,Medium,40
P000015b,V17,V1,V2V,vehicle,vehicle,107.06957518696177,18.825672687008534,0.0,0.0,model_augmented_short_range,VLC,-999.0,11.377601741824183,0.2933169688580295,0,7.075039248235419e-09,21.160896932729603,370.23822951116784,Emergency,23.165388715717228,-5.069993212076077,1.0510780980017054,7,7.761926159314291,0.00010536897393781391,0.0,1.8787901247789731,0,Medium,40
P000016a,V1,V18,V2V,vehicle,vehicle,1.390803484,18.848731077777778,0.0,0.0,tihan_field_measurement,RF,52.13468460304735,-999.0,0.0,0,0.0,39.209782655760336,370.6917111962963,Emergency,20.189011373008686,-5.008713675911206,0.9907938912544009,29,8.219999999999999,0.0,1.6847205809633614e-05,5.1201892544591106,1,Medium,40
P000016a,V1,V18,V2V,vehicle,vehicle,1.390803484,18.848731077777778,0.0,0.0,tihan_field_measurement,VLC,-999.0,86.83361412681121,0.0044995262515553636,0,4.193044511133146e-05,49.670297561452344,370.6917111962963,Emergency,19.525776814323756,-5.058094298832964,0.8810982209455558,6,57.69100447567442,0.0,0.0,0.24157831290008552,1,Medium,40
P000016b,V18,V1,V2V,vehicle,vehicle,1.390803484,18.848731077777778,0.0,0.0,tihan_field_measurement,RF,52.13468460304735,-999.0,0.0,0,0.0,38.891078420751306,370.6917111962963,Infotainment,202.4574220031731,-2.9630036967086877,4.945891640671001,26,8.219999999999999,0.0,1.6847205809633614e-05,4.053215930261807,1,Medium,40
P000016b,V18,V1,V2V,vehicle,vehicle,1.390803484,18.848731077777778,0.0,0.0,tihan_field_measurement,VLC,-999.0,86.83361412681121,0.0044995262515553636,0,4.193044511133146e-05,6.826186345404853,370.6917111962963,Infotainment,204.03117235911296,-2.9710037722000058,4.992193169985828,25,57.69100447567442,0.0,0.0,0.5614899503732531,1,Medium,40
P000017a,V1,V19,V2V,vehicle,vehicle,156.67367471913101,16.55899034590875,0.0,0.0,model_augmented_short_range,RF,11.100079410786483,-999.0,0.0,0,0.0,7.592748808266029,325.66014346953875,Telemetry,103.10189122017633,-4.027230999535488,0.9381513858192516,23,8.219999999999999,1.0801579735816058e-08,0.1924839110764558,3.4530638964645313,1,Medium,40
P000017a,V1,V19,V2V,vehicle,vehicle,156.67367471913101,16.55899034590875,0.0,0.0,model_augmented_short_range,VLC,-999.0,4.764403734055131,0.39831083872914685,0,3.304219980452019e-09,39.55610383424001,325.66014346953875,Telemetry,102.5330629648496,-4.027007431345927,0.9603663122402182,8,3.9966079069139173,1.0,1.0,3.700228859859167,0,Medium,40
P000017b,V19,V1,V2V,vehicle,vehicle,156.67367471913101,16.55899034590875,0.0,0.0,model_augmented_short_range,RF,11.100079410786483,-999.0,0.0,0,0.0,24.426995150135713,325.66014346953875,Emergency,19.296690353712172,-4.985608677274931,0.9432141792934536,32,8.219999999999999,1.0801579735816058e-08,0.1924839110764558,7.081631214065577,1,Medium,40
P000017b,V19,V1,V2V,vehicle,vehicle,156.67367471913101,16.55899034590875,0.0,0.0,model_augmented_short_range,VLC,-999.0,4.764403734055131,0.39831083872914685,0,3.304219980452019e-09,59.79691068430634,325.66014346953875,Emergency,19.197512783161372,-5.021363352995619,0.947424301536712,8,3.9966079069139173,1.0,1.0,3.705681823206083,0,Medium,40
P000018a,V1,V20,V2V,vehicle,vehicle,233.3866443,18.112807538888887,0.0,0.0,tihan_field_measurement,RF,7.638480006847505,-999.0,0.0,0,0.0,13.961625195749743,356.2185482648148,Telemetry,105.90443023928995,-4.025367207828089,0.9810130810945412,3,8.219999999999999,8.550141190838816e-05,0.37774667541593554,1.5752273544982,1,Medium,40
P000018a,V1,V20,V2V,vehicle,vehicle,233.3866443,18.112807538888887,0.0,0.0,tihan_field_measurement,VLC,-999.0,-2.1587950615496125,0.530814034967303,0,1.4890490821959376e-09,55.33073535917673,356.2185482648148,Telemetry,99.03966794863237,-3.89893909506524,1.0986682675508788,2,1.3710798098096129,1.0,1.0,9.304754742147917,0,Medium,40
P000018b,V20,V1,V2V,vehicle,vehicle,233.3866443,18.112807538888887,0.0,0.0,tihan_field_measurement,RF,7.638480006847505,-999.0,0.0,0,0.0,39.802155287954314,356.2185482648148,Infotainment,200.35696247936357,-2.9416239294717497,5.477810752852477,24,8.219999999999999,8.550141190838816e-05,0.37774667541593554,3.703406735946121,1,Medium,40
